"ID","MOD13Q1_NDVI_2013_305","MOD13Q1_NDVI_2013_321","MOD13Q1_NDVI_2013_337","MOD13Q1_NDVI_2013_353","MOD13Q1_NDVI_2014_001","MOD13Q1_NDVI_2014_017","MOD13Q1_NDVI_2014_033","MOD13Q1_NDVI_2014_049","MOD13Q1_NDVI_2014_065","MOD13Q1_NDVI_2014_081","MOD13Q1_NDVI_2014_097","MOD13Q1_NDVI_2014_113","MOD13Q1_EVI_2013_305","MOD13Q1_EVI_2013_321","MOD13Q1_EVI_2013_337","MOD13Q1_EVI_2013_353","MOD13Q1_EVI_2014_001","MOD13Q1_EVI_2014_017","MOD13Q1_EVI_2014_033","MOD13Q1_EVI_2014_049","MOD13Q1_EVI_2014_065","MOD13Q1_EVI_2014_081","MOD13Q1_EVI_2014_097","MOD13Q1_EVI_2014_113","MOD13Q1_SAVI_2013_305","MOD13Q1_SAVI_2013_321","MOD13Q1_SAVI_2013_337","MOD13Q1_SAVI_2013_353","MOD13Q1_SAVI_2014_001","MOD13Q1_SAVI_2014_017","MOD13Q1_SAVI_2014_033","MOD13Q1_SAVI_2014_049","MOD13Q1_SAVI_2014_065","MOD13Q1_SAVI_2014_081","MOD13Q1_SAVI_2014_097","MCD15A2H_Lai_2013_305","MCD15A2H_Lai_2013_313","MCD15A2H_Lai_2013_321","MCD15A2H_Lai_2013_329","MCD15A2H_Lai_2013_337","MCD15A2H_Lai_2013_345","MCD15A2H_Lai_2013_361","MCD15A2H_Lai_2014_001","MCD15A2H_Lai_2014_009","MCD15A2H_Lai_2014_017","MCD15A2H_Lai_2014_025","MCD15A2H_Lai_2014_033","MCD15A2H_Lai_2014_041","MCD15A2H_Lai_2014_049","MCD15A2H_Lai_2014_057","MCD15A2H_Lai_2014_065","MCD15A2H_Lai_2014_073","MCD15A2H_Lai_2014_081","MCD15A2H_Lai_2014_089","MCD15A2H_Lai_2014_097","MCD15A2H_Lai_2014_105","MCD15A2H_Lai_2014_113","MOD16A2_PET_500m_2013_305","MOD16A2_PET_500m_2013_313","MOD16A2_PET_500m_2013_329","MOD16A2_PET_500m_2013_337","MOD16A2_PET_500m_2013_345","MOD16A2_PET_500m_2013_361","MOD16A2_PET_500m_2014_001","MOD16A2_PET_500m_2014_009","MOD16A2_PET_500m_2014_017","MOD16A2_PET_500m_2014_025","MOD16A2_PET_500m_2014_033","MOD16A2_PET_500m_2014_041","MOD16A2_PET_500m_2014_049","MOD16A2_PET_500m_2014_057","MOD16A2_PET_500m_2014_065","MOD16A2_PET_500m_2014_073","MOD16A2_PET_500m_2014_081","MOD16A2_PET_500m_2014_089","MOD16A2_PET_500m_2014_097","MOD16A2_PET_500m_2014_105","MOD16A2_PET_500m_2014_113"
13082,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13083,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13084,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13085,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13086,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13087,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13088,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13089,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13090,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13091,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13092,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13093,0.5426,0.4742,0.3955,0.5227,0.5227,0.6068,0.59,0.6144,0.4267,0.409,0.4158,0.4726,0.301,0.2465,0.1935,0.2522,0.2522,0.3342,0.3098,0.3098,0.2154,0.2127,0.2286,0.2679,0.8138,0.7112,0.5932,0.7839,0.7839,0.9101,0.8849,0.9214,0.64,0.6134,0.6237,12,11,9,5,8,8,10,10,7,12,10,15,12,12,8,9,8,11,10,7,7,7,32765,367,32765,32765,32765,32765,32765,32765,302,381,431,399,464,535,586,680,649,721,728,781,762
13094,0.6754,0.6093,0.3572,0.3666,0.3666,0.536,0.5485,0.5962,0.4154,0.7012,0.6205,0.5697,0.3961,0.3542,0.1515,0.1612,0.1612,0.3167,0.3193,0.3211,0.2408,0.4698,0.372,0.3311,1.013,0.9139,0.5357,0.5499,0.5499,0.804,0.8227,0.8942,0.6231,1.0517,0.9307,29,29,21,18,14,14,6,6,11,14,16,16,18,16,15,10,18,20,23,24,21,20,412,419,351,349,32765,180,293,284,367,364,422,387,469,526,621,614,598,600,618,677,684
13095,0.6754,0.6093,0.3572,0.3666,0.3666,0.536,0.5485,0.5962,0.4154,0.7012,0.6205,0.5697,0.3961,0.3542,0.1515,0.1612,0.1612,0.3167,0.3193,0.3211,0.2408,0.4698,0.372,0.3311,1.013,0.9139,0.5357,0.5499,0.5499,0.804,0.8227,0.8942,0.6231,1.0517,0.9307,29,29,21,18,14,14,6,6,11,14,16,16,18,16,15,10,18,20,23,24,21,20,412,419,351,349,32765,180,293,284,367,364,422,387,469,526,621,614,598,600,618,677,684
13096,0.6754,0.6093,0.3572,0.3666,0.3666,0.536,0.5485,0.5962,0.4154,0.7012,0.6205,0.5697,0.3961,0.3542,0.1515,0.1612,0.1612,0.3167,0.3193,0.3211,0.2408,0.4698,0.372,0.3311,1.013,0.9139,0.5357,0.5499,0.5499,0.804,0.8227,0.8942,0.6231,1.0517,0.9307,29,29,21,18,14,14,6,6,11,14,16,16,18,16,15,10,18,20,23,24,21,20,412,419,351,349,32765,180,293,284,367,364,422,387,469,526,621,614,598,600,618,677,684
13097,0.6754,0.6093,0.3572,0.3666,0.3666,0.536,0.5485,0.5962,0.4154,0.7012,0.6205,0.5697,0.3961,0.3542,0.1515,0.1612,0.1612,0.3167,0.3193,0.3211,0.2408,0.4698,0.372,0.3311,1.013,0.9139,0.5357,0.5499,0.5499,0.804,0.8227,0.8942,0.6231,1.0517,0.9307,29,29,21,18,14,14,6,6,11,14,16,16,18,16,15,10,18,20,23,24,21,20,412,419,351,349,32765,180,293,284,367,364,422,387,469,526,621,614,598,600,618,677,684
13098,0.6754,0.6093,0.3572,0.3666,0.3666,0.536,0.5485,0.5962,0.4154,0.7012,0.6205,0.5697,0.3961,0.3542,0.1515,0.1612,0.1612,0.3167,0.3193,0.3211,0.2408,0.4698,0.372,0.3311,1.013,0.9139,0.5357,0.5499,0.5499,0.804,0.8227,0.8942,0.6231,1.0517,0.9307,29,29,21,18,14,14,6,6,11,14,16,16,18,16,15,10,18,20,23,24,21,20,412,419,351,349,32765,180,293,284,367,364,422,387,469,526,621,614,598,600,618,677,684
13099,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13100,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13101,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13102,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13103,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13104,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13105,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13106,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13107,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13108,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13109,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13110,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13111,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13112,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13113,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13114,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13115,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13116,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13117,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13118,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13119,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13120,0.6754,0.6093,0.3572,0.3666,0.3666,0.536,0.5485,0.5962,0.4154,0.7012,0.6205,0.5697,0.3961,0.3542,0.1515,0.1612,0.1612,0.3167,0.3193,0.3211,0.2408,0.4698,0.372,0.3311,1.013,0.9139,0.5357,0.5499,0.5499,0.804,0.8227,0.8942,0.6231,1.0517,0.9307,29,29,21,18,14,14,6,6,11,14,16,16,18,16,15,10,18,20,23,24,21,20,412,419,351,349,32765,180,293,284,367,364,422,387,469,526,621,614,598,600,618,677,684
13121,0.6754,0.6093,0.3572,0.3666,0.3666,0.536,0.5485,0.5962,0.4154,0.7012,0.6205,0.5697,0.3961,0.3542,0.1515,0.1612,0.1612,0.3167,0.3193,0.3211,0.2408,0.4698,0.372,0.3311,1.013,0.9139,0.5357,0.5499,0.5499,0.804,0.8227,0.8942,0.6231,1.0517,0.9307,29,29,21,18,14,14,6,6,11,14,16,16,18,16,15,10,18,20,23,24,21,20,412,419,351,349,32765,180,293,284,367,364,422,387,469,526,621,614,598,600,618,677,684
13122,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13123,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13124,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13125,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13126,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13127,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
13128,0.758,0.7443,0.6211,0.5689,0.5689,0.6663,0.6544,0.7268,0.6786,0.6947,0.6873,0.6003,0.4613,0.4513,0.3535,0.3023,0.3023,0.3686,0.355,0.3676,0.4421,0.4344,0.4095,0.4255,1.1369,1.1163,0.9316,0.8533,0.8533,0.9993,0.9814,1.0901,1.0178,1.042,1.0308,21,24,21,18,18,15,13,13,10,11,13,14,14,18,19,22,20,28,27,25,25,18,32765,441,365,351,32765,187,301,32765,371,392,452,415,471,517,560,615,586,596,614,639,665
